Transaction_ID,Customer_ID,Date,Store_ID,Product,Category,Quantity,Price,Total,Payment_Method
111,CUST026,2025-05-02,STORE01,Beer,Beverage,3,18.4,55.2,Card
111,CUST026,2025-05-02,STORE01,Butter,Dairy,1,4.63,4.63,Card
111,CUST026,2025-05-02,STORE01,Milk,Dairy,1,11.88,11.88,Card
111,CUST026,2025-05-02,STORE01,Juice,Beverage,2,3.63,7.26,Card
112,CUST048,2025-05-07,STORE01,Diaper,Baby,2,18.68,37.36,Wallet
113,CUST035,2025-05-06,STORE03,Cookies,Snacks,2,1.23,2.46,UPI
113,CUST035,2025-05-06,STORE03,Eggs,Dairy,2,10.02,20.04,UPI
113,CUST035,2025-05-06,STORE03,Chips,Snacks,1,17.6,17.6,UPI
113,CUST035,2025-05-06,STORE03,Beer,Beverage,1,15.52,15.52,UPI
113,CUST035,2025-05-06,STORE03,Diaper,Baby,1,13.84,13.84,UPI
114,CUST050,2025-05-01,STORE04,Bread,Bakery,1,18.66,18.66,UPI
114,CUST050,2025-05-01,STORE04,Butter,Dairy,3,11.73,35.19,UPI
114,CUST050,2025-05-01,STORE04,Beer,Beverage,2,11.23,22.46,UPI
114,CUST050,2025-05-01,STORE04,Cheese,Dairy,3,2.57,7.71,UPI
115,CUST019,2025-05-05,STORE01,Diaper,Baby,2,18.88,37.76,Wallet
115,CUST019,2025-05-05,STORE01,Eggs,Dairy,1,4.75,4.75,Wallet
115,CUST019,2025-05-05,STORE01,Beer,Beverage,3,12.93,38.79,Wallet
115,CUST019,2025-05-05,STORE01,Chips,Snacks,2,10.35,20.7,Wallet
115,CUST019,2025-05-05,STORE01,Juice,Beverage,2,12.87,25.74,Wallet
116,CUST048,2025-05-01,STORE04,Cookies,Snacks,3,7.83,23.49,Card
117,CUST014,2025-05-07,STORE01,Cheese,Dairy,3,12.46,37.38,Cash
117,CUST014,2025-05-07,STORE01,Cookies,Snacks,1,15.68,15.68,Cash
117,CUST014,2025-05-07,STORE01,Milk,Dairy,3,19.56,58.68,Cash
117,CUST014,2025-05-07,STORE01,Chips,Snacks,3,1.82,5.46,Cash
117,CUST014,2025-05-07,STORE01,Eggs,Dairy,2,14.35,28.7,Cash
118,CUST015,2025-05-03,STORE04,Diaper,Baby,2,14.78,29.56,UPI
118,CUST015,2025-05-03,STORE04,Cheese,Dairy,2,9.4,18.8,UPI
118,CUST015,2025-05-03,STORE04,Bread,Bakery,3,5.58,16.74,UPI
118,CUST015,2025-05-03,STORE04,Juice,Beverage,3,15.58,46.74,UPI
118,CUST015,2025-05-03,STORE04,Cookies,Snacks,1,19.4,19.4,UPI
119,CUST019,2025-05-04,STORE03,Cookies,Snacks,1,6.57,6.57,Wallet
119,CUST019,2025-05-04,STORE03,Chips,Snacks,1,10.44,10.44,Wallet
119,CUST019,2025-05-04,STORE03,Juice,Beverage,2,5.75,11.5,Wallet
119,CUST019,2025-05-04,STORE03,Eggs,Dairy,1,7.6,7.6,Wallet
120,CUST034,2025-05-01,STORE03,Beer,Beverage,3,5.96,17.88,Cash
121,CUST041,2025-05-07,STORE03,Chips,Snacks,1,14.31,14.31,Cash
121,CUST041,2025-05-07,STORE03,Beer,Beverage,1,7.89,7.89,Cash
121,CUST041,2025-05-07,STORE03,Butter,Dairy,3,13.69,41.07,Cash
122,CUST047,2025-05-01,STORE05,Butter,Dairy,2,16.31,32.62,Cash
122,CUST047,2025-05-01,STORE05,Milk,Dairy,1,10.33,10.33,Cash
122,CUST047,2025-05-01,STORE05,Beer,Beverage,1,10.4,10.4,Cash
122,CUST047,2025-05-01,STORE05,Eggs,Dairy,2,9.98,19.96,Cash
123,CUST023,2025-05-06,STORE05,Eggs,Dairy,3,2.84,8.52,Cash
123,CUST023,2025-05-06,STORE05,Cheese,Dairy,3,15.41,46.23,Cash
124,CUST029,2025-05-01,STORE01,Cheese,Dairy,1,9.42,9.42,Card
124,CUST029,2025-05-01,STORE01,Chips,Snacks,1,5.7,5.7,Card
124,CUST029,2025-05-01,STORE01,Juice,Beverage,1,6.21,6.21,Card
125,CUST036,2025-05-07,STORE02,Cookies,Snacks,2,18.24,36.48,Wallet
126,CUST035,2025-05-05,STORE05,Milk,Dairy,1,12,12,UPI
126,CUST035,2025-05-05,STORE05,Bread,Bakery,1,5.41,5.41,UPI
127,CUST003,2025-05-05,STORE05,Cheese,Dairy,2,6.02,12.04,Wallet
128,CUST016,2025-05-03,STORE01,Cookies,Snacks,2,11.35,22.7,Card
128,CUST016,2025-05-03,STORE01,Eggs,Dairy,3,8.74,26.22,Card
128,CUST016,2025-05-03,STORE01,Cheese,Dairy,3,14.25,42.75,Card
128,CUST016,2025-05-03,STORE01,Beer,Beverage,1,11.96,11.96,Card
129,CUST031,2025-05-05,STORE01,Milk,Dairy,2,9.57,19.14,UPI
129,CUST031,2025-05-05,STORE01,Cookies,Snacks,1,18.42,18.42,UPI
130,CUST023,2025-05-02,STORE05,Cookies,Snacks,1,10.65,10.65,UPI
131,CUST010,2025-05-02,STORE02,Butter,Dairy,3,12.69,38.07,Cash
131,CUST010,2025-05-02,STORE02,Cheese,Dairy,2,13.49,26.98,Cash
132,CUST019,2025-05-02,STORE05,Bread,Bakery,3,19.55,58.65,Card
132,CUST019,2025-05-02,STORE05,Juice,Beverage,2,1.81,3.62,Card
132,CUST019,2025-05-02,STORE05,Milk,Dairy,2,14.15,28.3,Card
133,CUST031,2025-05-01,STORE05,Beer,Beverage,1,1.56,1.56,Wallet
134,CUST045,2025-05-05,STORE02,Cookies,Snacks,3,7.37,22.11,Card
135,CUST044,2025-05-01,STORE02,Beer,Beverage,2,9.98,19.96,UPI
135,CUST044,2025-05-01,STORE02,Juice,Beverage,1,4.77,4.77,UPI
136,CUST036,2025-05-02,STORE04,Beer,Beverage,2,9.97,19.94,Cash
136,CUST036,2025-05-02,STORE04,Eggs,Dairy,2,5.43,10.86,Cash
137,CUST011,2025-05-05,STORE04,Eggs,Dairy,2,10.61,21.22,Wallet
137,CUST011,2025-05-05,STORE04,Bread,Bakery,3,6.95,20.85,Wallet
137,CUST011,2025-05-05,STORE04,Beer,Beverage,3,19.95,59.85,Wallet
137,CUST011,2025-05-05,STORE04,Milk,Dairy,1,7.22,7.22,Wallet
138,CUST030,2025-05-04,STORE05,Juice,Beverage,2,4.24,8.48,Card
138,CUST030,2025-05-04,STORE05,Cheese,Dairy,3,13.17,39.51,Card
138,CUST030,2025-05-04,STORE05,Cookies,Snacks,1,14.35,14.35,Card
138,CUST030,2025-05-04,STORE05,Butter,Dairy,1,17.01,17.01,Card
138,CUST030,2025-05-04,STORE05,Diaper,Baby,2,1.74,3.48,Card
139,CUST008,2025-05-01,STORE05,Chips,Snacks,1,12.48,12.48,Card
139,CUST008,2025-05-01,STORE05,Cheese,Dairy,1,10.89,10.89,Card
140,CUST011,2025-05-03,STORE03,Bread,Bakery,3,15.69,47.07,Wallet
140,CUST011,2025-05-03,STORE03,Butter,Dairy,1,5.31,5.31,Wallet
140,CUST011,2025-05-03,STORE03,Milk,Dairy,3,14.67,44.01,Wallet
140,CUST011,2025-05-03,STORE03,Diaper,Baby,2,11.73,23.46,Wallet
140,CUST011,2025-05-03,STORE03,Cookies,Snacks,1,5.26,5.26,Wallet
141,CUST036,2025-05-01,STORE01,Cookies,Snacks,2,16.76,33.52,Cash
141,CUST036,2025-05-01,STORE01,Eggs,Dairy,1,17.07,17.07,Cash
141,CUST036,2025-05-01,STORE01,Chips,Snacks,3,19.63,58.89,Cash
141,CUST036,2025-05-01,STORE01,Diaper,Baby,2,6.2,12.4,Cash
142,CUST012,2025-05-07,STORE04,Cheese,Dairy,3,17.11,51.33,Card
142,CUST012,2025-05-07,STORE04,Cookies,Snacks,2,15.29,30.58,Card
142,CUST012,2025-05-07,STORE04,Butter,Dairy,1,4.51,4.51,Card
142,CUST012,2025-05-07,STORE04,Chips,Snacks,2,1.04,2.08,Card
143,CUST021,2025-05-03,STORE05,Chips,Snacks,3,5.17,15.51,Card
143,CUST021,2025-05-03,STORE05,Milk,Dairy,2,9.57,19.14,Card
143,CUST021,2025-05-03,STORE05,Butter,Dairy,1,3.34,3.34,Card
143,CUST021,2025-05-03,STORE05,Diaper,Baby,2,8.81,17.62,Card
144,CUST049,2025-05-07,STORE03,Cookies,Snacks,2,16.46,32.92,UPI
144,CUST049,2025-05-07,STORE03,Diaper,Baby,2,18.18,36.36,UPI
145,CUST020,2025-05-06,STORE01,Juice,Beverage,3,4.12,12.36,Wallet
145,CUST020,2025-05-06,STORE01,Eggs,Dairy,3,16.53,49.59,Wallet
145,CUST020,2025-05-06,STORE01,Chips,Snacks,1,9.2,9.2,Wallet
145,CUST020,2025-05-06,STORE01,Milk,Dairy,3,5.73,17.19,Wallet
145,CUST020,2025-05-06,STORE01,Bread,Bakery,2,14.86,29.72,Wallet
146,CUST025,2025-05-05,STORE04,Juice,Beverage,3,12.48,37.44,Card
146,CUST025,2025-05-05,STORE04,Cookies,Snacks,2,2.34,4.68,Card
146,CUST025,2025-05-05,STORE04,Butter,Dairy,1,5.31,5.31,Card
147,CUST021,2025-05-02,STORE03,Milk,Dairy,2,19.28,38.56,Wallet
147,CUST021,2025-05-02,STORE03,Beer,Beverage,3,15.95,47.85,Wallet
147,CUST021,2025-05-02,STORE03,Juice,Beverage,1,18.25,18.25,Wallet
148,CUST015,2025-05-02,STORE02,Beer,Beverage,2,12.23,24.46,Wallet
149,CUST003,2025-05-06,STORE01,Diaper,Baby,2,15.88,31.76,Card
149,CUST003,2025-05-06,STORE01,Beer,Beverage,2,18.81,37.62,Card
149,CUST003,2025-05-06,STORE01,Cookies,Snacks,2,6.57,13.14,Card
149,CUST003,2025-05-06,STORE01,Eggs,Dairy,2,10.52,21.04,Card
150,CUST028,2025-05-05,STORE02,Bread,Bakery,2,15.83,31.66,UPI
150,CUST028,2025-05-05,STORE02,Beer,Beverage,1,8.77,8.77,UPI
150,CUST028,2025-05-05,STORE02,Milk,Dairy,2,2.01,4.02,UPI
150,CUST028,2025-05-05,STORE02,Butter,Dairy,3,4.41,13.23,UPI
150,CUST028,2025-05-05,STORE02,Juice,Beverage,2,18.47,36.94,UPI
151,CUST004,2025-05-03,STORE02,Bread,Bakery,2,16.78,33.56,Cash
151,CUST004,2025-05-03,STORE02,Milk,Dairy,2,12.37,24.74,Cash
152,CUST005,2025-05-02,STORE03,Eggs,Dairy,1,7.07,7.07,Card
152,CUST005,2025-05-02,STORE03,Beer,Beverage,2,11.95,23.9,Card
152,CUST005,2025-05-02,STORE03,Milk,Dairy,2,8.52,17.04,Card
152,CUST005,2025-05-02,STORE03,Chips,Snacks,2,6.22,12.44,Card
152,CUST005,2025-05-02,STORE03,Cookies,Snacks,3,9.99,29.97,Card
153,CUST034,2025-05-02,STORE05,Chips,Snacks,1,13.08,13.08,Wallet
153,CUST034,2025-05-02,STORE05,Cheese,Dairy,3,15.55,46.65,Wallet
153,CUST034,2025-05-02,STORE05,Butter,Dairy,2,10.72,21.44,Wallet
153,CUST034,2025-05-02,STORE05,Diaper,Baby,2,13.99,27.98,Wallet
154,CUST005,2025-05-04,STORE04,Juice,Beverage,1,1.49,1.49,UPI
154,CUST005,2025-05-04,STORE04,Butter,Dairy,3,12.25,36.75,UPI
155,CUST025,2025-05-07,STORE04,Juice,Beverage,1,15.27,15.27,Wallet
155,CUST025,2025-05-07,STORE04,Bread,Bakery,3,19.27,57.81,Wallet
155,CUST025,2025-05-07,STORE04,Butter,Dairy,2,14.39,28.78,Wallet
155,CUST025,2025-05-07,STORE04,Cheese,Dairy,2,10.9,21.8,Wallet
156,CUST026,2025-05-03,STORE04,Bread,Bakery,2,16.65,33.3,Card
156,CUST026,2025-05-03,STORE04,Beer,Beverage,2,11.92,23.84,Card
156,CUST026,2025-05-03,STORE04,Milk,Dairy,2,4.11,8.22,Card
156,CUST026,2025-05-03,STORE04,Cheese,Dairy,1,16.91,16.91,Card
157,CUST003,2025-05-04,STORE01,Butter,Dairy,3,9.42,28.26,Cash
157,CUST003,2025-05-04,STORE01,Cheese,Dairy,3,9.14,27.42,Cash
157,CUST003,2025-05-04,STORE01,Chips,Snacks,2,11.11,22.22,Cash
157,CUST003,2025-05-04,STORE01,Bread,Bakery,3,10.97,32.91,Cash
158,CUST030,2025-05-01,STORE04,Eggs,Dairy,3,8.51,25.53,Cash
158,CUST030,2025-05-01,STORE04,Milk,Dairy,3,12.65,37.95,Cash
159,CUST001,2025-05-02,STORE02,Cookies,Snacks,2,16.06,32.12,Wallet
159,CUST001,2025-05-02,STORE02,Milk,Dairy,2,11.77,23.54,Wallet
159,CUST001,2025-05-02,STORE02,Chips,Snacks,2,18.56,37.12,Wallet
159,CUST001,2025-05-02,STORE02,Eggs,Dairy,2,14.79,29.58,Wallet
160,CUST015,2025-05-06,STORE01,Beer,Beverage,1,12.64,12.64,Wallet
160,CUST015,2025-05-06,STORE01,Bread,Bakery,3,3.09,9.27,Wallet
160,CUST015,2025-05-06,STORE01,Butter,Dairy,3,8.32,24.96,Wallet
160,CUST015,2025-05-06,STORE01,Cookies,Snacks,2,1.14,2.28,Wallet
161,CUST021,2025-05-04,STORE04,Milk,Dairy,3,4.45,13.35,Card
161,CUST021,2025-05-04,STORE04,Beer,Beverage,1,7.6,7.6,Card
161,CUST021,2025-05-04,STORE04,Juice,Beverage,1,1.94,1.94,Card
162,CUST006,2025-05-03,STORE03,Diaper,Baby,1,16.35,16.35,Wallet
162,CUST006,2025-05-03,STORE03,Chips,Snacks,1,10.7,10.7,Wallet
162,CUST006,2025-05-03,STORE03,Cheese,Dairy,2,1.81,3.62,Wallet
162,CUST006,2025-05-03,STORE03,Cookies,Snacks,2,4.09,8.18,Wallet
162,CUST006,2025-05-03,STORE03,Eggs,Dairy,2,13.21,26.42,Wallet
163,CUST034,2025-05-01,STORE01,Chips,Snacks,1,9.08,9.08,UPI
164,CUST002,2025-05-04,STORE02,Juice,Beverage,2,3.22,6.44,Cash
165,CUST001,2025-05-07,STORE05,Milk,Dairy,1,16.65,16.65,Cash
165,CUST001,2025-05-07,STORE05,Cheese,Dairy,2,2.34,4.68,Cash
165,CUST001,2025-05-07,STORE05,Juice,Beverage,2,6.37,12.74,Cash
165,CUST001,2025-05-07,STORE05,Chips,Snacks,1,11.26,11.26,Cash
165,CUST001,2025-05-07,STORE05,Beer,Beverage,2,18.36,36.72,Cash
166,CUST005,2025-05-04,STORE01,Milk,Dairy,1,1.05,1.05,Wallet
166,CUST005,2025-05-04,STORE01,Eggs,Dairy,1,2.87,2.87,Wallet
166,CUST005,2025-05-04,STORE01,Cookies,Snacks,2,1.61,3.22,Wallet
166,CUST005,2025-05-04,STORE01,Chips,Snacks,1,5.81,5.81,Wallet
167,CUST038,2025-05-05,STORE05,Chips,Snacks,2,3.97,7.94,Card
167,CUST038,2025-05-05,STORE05,Cheese,Dairy,1,12.12,12.12,Card
167,CUST038,2025-05-05,STORE05,Bread,Bakery,1,16.81,16.81,Card
168,CUST033,2025-05-02,STORE02,Diaper,Baby,3,18.5,55.5,Cash
168,CUST033,2025-05-02,STORE02,Butter,Dairy,3,14.74,44.22,Cash
168,CUST033,2025-05-02,STORE02,Cheese,Dairy,3,4.37,13.11,Cash
168,CUST033,2025-05-02,STORE02,Cookies,Snacks,3,1.65,4.95,Cash
168,CUST033,2025-05-02,STORE02,Beer,Beverage,1,19.39,19.39,Cash
169,CUST036,2025-05-04,STORE02,Milk,Dairy,3,5.94,17.82,UPI
169,CUST036,2025-05-04,STORE02,Cookies,Snacks,1,18.82,18.82,UPI
169,CUST036,2025-05-04,STORE02,Cheese,Dairy,1,16.41,16.41,UPI
170,CUST032,2025-05-05,STORE01,Chips,Snacks,1,13.62,13.62,Wallet
170,CUST032,2025-05-05,STORE01,Juice,Beverage,2,1.11,2.22,Wallet
171,CUST049,2025-05-07,STORE02,Juice,Beverage,1,15.65,15.65,UPI
171,CUST049,2025-05-07,STORE02,Butter,Dairy,3,18.18,54.54,UPI
171,CUST049,2025-05-07,STORE02,Diaper,Baby,2,2.48,4.96,UPI
171,CUST049,2025-05-07,STORE02,Cheese,Dairy,1,1.06,1.06,UPI
171,CUST049,2025-05-07,STORE02,Beer,Beverage,3,11.27,33.81,UPI
172,CUST024,2025-05-03,STORE01,Cookies,Snacks,3,7.21,21.63,Wallet
172,CUST024,2025-05-03,STORE01,Chips,Snacks,1,8.79,8.79,Wallet
173,CUST031,2025-05-02,STORE03,Cheese,Dairy,1,3.44,3.44,Cash
173,CUST031,2025-05-02,STORE03,Beer,Beverage,2,7.74,15.48,Cash
174,CUST009,2025-05-04,STORE02,Butter,Dairy,3,19.22,57.66,Card
174,CUST009,2025-05-04,STORE02,Milk,Dairy,1,3.6,3.6,Card
174,CUST009,2025-05-04,STORE02,Bread,Bakery,3,3.8,11.4,Card
174,CUST009,2025-05-04,STORE02,Cookies,Snacks,2,16.93,33.86,Card
175,CUST005,2025-05-02,STORE03,Beer,Beverage,3,13.56,40.68,Card
176,CUST010,2025-05-05,STORE04,Chips,Snacks,3,9.53,28.59,UPI
176,CUST010,2025-05-05,STORE04,Milk,Dairy,2,16.8,33.6,UPI
176,CUST010,2025-05-05,STORE04,Bread,Bakery,1,13.37,13.37,UPI
177,CUST035,2025-05-04,STORE01,Milk,Dairy,3,18.78,56.34,UPI
177,CUST035,2025-05-04,STORE01,Eggs,Dairy,3,11.06,33.18,UPI
177,CUST035,2025-05-04,STORE01,Beer,Beverage,2,16.97,33.94,UPI
177,CUST035,2025-05-04,STORE01,Diaper,Baby,2,11.53,23.06,UPI
178,CUST031,2025-05-01,STORE02,Butter,Dairy,3,15.88,47.64,Cash
178,CUST031,2025-05-01,STORE02,Beer,Beverage,2,15.05,30.1,Cash
178,CUST031,2025-05-01,STORE02,Bread,Bakery,1,10.67,10.67,Cash
178,CUST031,2025-05-01,STORE02,Juice,Beverage,2,2.51,5.02,Cash
179,CUST012,2025-05-01,STORE04,Butter,Dairy,1,19.07,19.07,Card
180,CUST047,2025-05-02,STORE03,Cheese,Dairy,2,12.63,25.26,UPI
180,CUST047,2025-05-02,STORE03,Cookies,Snacks,2,11.18,22.36,UPI
180,CUST047,2025-05-02,STORE03,Juice,Beverage,2,4.08,8.16,UPI
181,CUST043,2025-05-06,STORE02,Diaper,Baby,3,17.11,51.33,UPI
181,CUST043,2025-05-06,STORE02,Milk,Dairy,2,17.52,35.04,UPI
181,CUST043,2025-05-06,STORE02,Cookies,Snacks,3,6.95,20.85,UPI
182,CUST020,2025-05-05,STORE02,Chips,Snacks,3,17.9,53.7,Cash
183,CUST038,2025-05-05,STORE03,Cookies,Snacks,3,2.89,8.67,Card
183,CUST038,2025-05-05,STORE03,Bread,Bakery,1,8.25,8.25,Card
183,CUST038,2025-05-05,STORE03,Butter,Dairy,2,11.45,22.9,Card
183,CUST038,2025-05-05,STORE03,Cheese,Dairy,2,7.5,15,Card
184,CUST027,2025-05-02,STORE01,Milk,Dairy,3,12.35,37.05,Wallet
185,CUST025,2025-05-02,STORE03,Juice,Beverage,2,8.26,16.52,Wallet
185,CUST025,2025-05-02,STORE03,Bread,Bakery,3,12.05,36.15,Wallet
185,CUST025,2025-05-02,STORE03,Butter,Dairy,2,13.69,27.38,Wallet
185,CUST025,2025-05-02,STORE03,Cookies,Snacks,1,1.42,1.42,Wallet
186,CUST013,2025-05-05,STORE01,Diaper,Baby,3,14.37,43.11,Card
186,CUST013,2025-05-05,STORE01,Chips,Snacks,1,9.09,9.09,Card
186,CUST013,2025-05-05,STORE01,Beer,Beverage,1,15.73,15.73,Card
186,CUST013,2025-05-05,STORE01,Cheese,Dairy,2,3.55,7.1,Card
187,CUST009,2025-05-06,STORE05,Bread,Bakery,2,12.53,25.06,Wallet
187,CUST009,2025-05-06,STORE05,Eggs,Dairy,2,11.75,23.5,Wallet
187,CUST009,2025-05-06,STORE05,Cookies,Snacks,1,5.85,5.85,Wallet
187,CUST009,2025-05-06,STORE05,Butter,Dairy,2,4.22,8.44,Wallet
188,CUST036,2025-05-07,STORE04,Beer,Beverage,1,15.2,15.2,Card
188,CUST036,2025-05-07,STORE04,Cheese,Dairy,3,19.14,57.42,Card
189,CUST001,2025-05-01,STORE03,Chips,Snacks,3,19.41,58.23,Card
189,CUST001,2025-05-01,STORE03,Eggs,Dairy,1,7.3,7.3,Card
189,CUST001,2025-05-01,STORE03,Beer,Beverage,2,14.91,29.82,Card
189,CUST001,2025-05-01,STORE03,Butter,Dairy,1,19.68,19.68,Card
190,CUST039,2025-05-03,STORE02,Diaper,Baby,3,2.49,7.47,Card
190,CUST039,2025-05-03,STORE02,Chips,Snacks,2,5.25,10.5,Card
190,CUST039,2025-05-03,STORE02,Bread,Bakery,1,7.84,7.84,Card
191,CUST014,2025-05-06,STORE03,Milk,Dairy,3,13.07,39.21,UPI
191,CUST014,2025-05-06,STORE03,Cookies,Snacks,2,19.62,39.24,UPI
191,CUST014,2025-05-06,STORE03,Bread,Bakery,2,9.7,19.4,UPI
191,CUST014,2025-05-06,STORE03,Chips,Snacks,3,10.22,30.66,UPI
191,CUST014,2025-05-06,STORE03,Diaper,Baby,1,11.3,11.3,UPI
192,CUST024,2025-05-02,STORE03,Beer,Beverage,3,10.96,32.88,Card
192,CUST024,2025-05-02,STORE03,Butter,Dairy,2,2.79,5.58,Card
192,CUST024,2025-05-02,STORE03,Chips,Snacks,2,5.97,11.94,Card
192,CUST024,2025-05-02,STORE03,Bread,Bakery,3,11.62,34.86,Card
192,CUST024,2025-05-02,STORE03,Milk,Dairy,1,10.66,10.66,Card
193,CUST050,2025-05-07,STORE04,Butter,Dairy,3,6.52,19.56,UPI
193,CUST050,2025-05-07,STORE04,Bread,Bakery,3,4.6,13.8,UPI
193,CUST050,2025-05-07,STORE04,Diaper,Baby,3,1.28,3.84,UPI
193,CUST050,2025-05-07,STORE04,Eggs,Dairy,2,5.79,11.58,UPI
194,CUST030,2025-05-06,STORE01,Milk,Dairy,1,1.44,1.44,Card
195,CUST035,2025-05-06,STORE01,Diaper,Baby,2,3.51,7.02,Wallet
195,CUST035,2025-05-06,STORE01,Milk,Dairy,3,9.67,29.01,Wallet
196,CUST009,2025-05-07,STORE01,Eggs,Dairy,1,19.91,19.91,UPI
196,CUST009,2025-05-07,STORE01,Cheese,Dairy,3,11.2,33.6,UPI
196,CUST009,2025-05-07,STORE01,Bread,Bakery,2,3.23,6.46,UPI
197,CUST046,2025-05-04,STORE04,Bread,Bakery,2,4.39,8.78,Wallet
197,CUST046,2025-05-04,STORE04,Eggs,Dairy,1,1.43,1.43,Wallet
197,CUST046,2025-05-04,STORE04,Diaper,Baby,2,15.38,30.76,Wallet
198,CUST009,2025-05-04,STORE01,Bread,Bakery,2,4.6,9.2,UPI
198,CUST009,2025-05-04,STORE01,Juice,Beverage,1,14.05,14.05,UPI
199,CUST007,2025-05-01,STORE03,Butter,Dairy,3,19.36,58.08,Cash
199,CUST007,2025-05-01,STORE03,Eggs,Dairy,2,14.24,28.48,Cash
199,CUST007,2025-05-01,STORE03,Chips,Snacks,3,11.95,35.85,Cash
199,CUST007,2025-05-01,STORE03,Milk,Dairy,1,2.54,2.54,Cash
200,CUST033,2025-05-07,STORE04,Beer,Beverage,2,19.3,38.6,Cash
200,CUST033,2025-05-07,STORE04,Chips,Snacks,1,13.32,13.32,Cash
200,CUST033,2025-05-07,STORE04,Juice,Beverage,3,4.52,13.56,Cash
200,CUST033,2025-05-07,STORE04,Diaper,Baby,3,16.97,50.91,Cash
201,CUST041,2025-05-04,STORE03,Eggs,Dairy,2,4.08,8.16,UPI
201,CUST041,2025-05-04,STORE03,Beer,Beverage,1,7.03,7.03,UPI
201,CUST041,2025-05-04,STORE03,Cheese,Dairy,1,11.43,11.43,UPI
201,CUST041,2025-05-04,STORE03,Milk,Dairy,1,5.7,5.7,UPI
201,CUST041,2025-05-04,STORE03,Bread,Bakery,3,8.97,26.91,UPI
202,CUST003,2025-05-06,STORE02,Milk,Dairy,3,4.45,13.35,UPI
202,CUST003,2025-05-06,STORE02,Cookies,Snacks,1,1.68,1.68,UPI
202,CUST003,2025-05-06,STORE02,Juice,Beverage,2,8.3,16.6,UPI
202,CUST003,2025-05-06,STORE02,Chips,Snacks,3,15.81,47.43,UPI
203,CUST050,2025-05-04,STORE03,Butter,Dairy,2,19.89,39.78,UPI
203,CUST050,2025-05-04,STORE03,Chips,Snacks,2,19.84,39.68,UPI
203,CUST050,2025-05-04,STORE03,Beer,Beverage,2,6.14,12.28,UPI
203,CUST050,2025-05-04,STORE03,Eggs,Dairy,2,5.75,11.5,UPI
204,CUST024,2025-05-05,STORE04,Chips,Snacks,2,16.78,33.56,Card
204,CUST024,2025-05-05,STORE04,Diaper,Baby,1,17.21,17.21,Card
204,CUST024,2025-05-05,STORE04,Milk,Dairy,1,12.29,12.29,Card
205,CUST032,2025-05-06,STORE03,Chips,Snacks,2,13.55,27.1,UPI
205,CUST032,2025-05-06,STORE03,Cheese,Dairy,2,3.77,7.54,UPI
206,CUST044,2025-05-04,STORE01,Eggs,Dairy,3,16.25,48.75,Wallet
207,CUST007,2025-05-02,STORE03,Diaper,Baby,3,6.9,20.7,Wallet
207,CUST007,2025-05-02,STORE03,Bread,Bakery,1,14.51,14.51,Wallet
207,CUST007,2025-05-02,STORE03,Butter,Dairy,1,3.27,3.27,Wallet
207,CUST007,2025-05-02,STORE03,Juice,Beverage,2,9.25,18.5,Wallet
208,CUST043,2025-05-04,STORE05,Cookies,Snacks,1,14.35,14.35,Wallet
208,CUST043,2025-05-04,STORE05,Chips,Snacks,2,13.16,26.32,Wallet
208,CUST043,2025-05-04,STORE05,Beer,Beverage,2,3.26,6.52,Wallet
209,CUST035,2025-05-07,STORE03,Bread,Bakery,3,17.72,53.16,UPI
210,CUST005,2025-05-02,STORE05,Juice,Beverage,2,1.59,3.18,Wallet
210,CUST005,2025-05-02,STORE05,Cheese,Dairy,2,3.19,6.38,Wallet
210,CUST005,2025-05-02,STORE05,Milk,Dairy,3,10.73,32.19,Wallet
211,CUST007,2025-05-05,STORE03,Butter,Dairy,3,4.35,13.05,Wallet
211,CUST007,2025-05-05,STORE03,Bread,Bakery,3,14.68,44.04,Wallet
211,CUST007,2025-05-05,STORE03,Milk,Dairy,2,2.18,4.36,Wallet
212,CUST028,2025-05-01,STORE01,Diaper,Baby,3,13.82,41.46,Cash
212,CUST028,2025-05-01,STORE01,Eggs,Dairy,1,9.44,9.44,Cash
212,CUST028,2025-05-01,STORE01,Beer,Beverage,1,18.38,18.38,Cash
212,CUST028,2025-05-01,STORE01,Milk,Dairy,1,10.7,10.7,Cash
212,CUST028,2025-05-01,STORE01,Cheese,Dairy,1,4.16,4.16,Cash
213,CUST023,2025-05-04,STORE01,Juice,Beverage,2,8.76,17.52,UPI
213,CUST023,2025-05-04,STORE01,Cookies,Snacks,3,11.57,34.71,UPI
213,CUST023,2025-05-04,STORE01,Beer,Beverage,3,15.55,46.65,UPI
213,CUST023,2025-05-04,STORE01,Eggs,Dairy,3,14.47,43.41,UPI
214,CUST012,2025-05-02,STORE04,Chips,Snacks,3,17.9,53.7,Card
214,CUST012,2025-05-02,STORE04,Butter,Dairy,2,8.4,16.8,Card
214,CUST012,2025-05-02,STORE04,Bread,Bakery,2,6.12,12.24,Card
214,CUST012,2025-05-02,STORE04,Beer,Beverage,2,4.35,8.7,Card
215,CUST045,2025-05-05,STORE02,Chips,Snacks,1,17.07,17.07,Wallet
215,CUST045,2025-05-05,STORE02,Juice,Beverage,2,7.84,15.68,Wallet
215,CUST045,2025-05-05,STORE02,Butter,Dairy,1,1.39,1.39,Wallet
215,CUST045,2025-05-05,STORE02,Diaper,Baby,3,14.94,44.82,Wallet
216,CUST041,2025-05-02,STORE05,Beer,Beverage,1,12.63,12.63,UPI
